TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
1,45307,0,0,0,0,7,9,122,3,2,5,6,10,"$46,295","$68,797",19,4,2,5,8,67%,44%,0,2,5,40%,2,2,60%
1,45559,0,0,0,0,20,1,112,20,0,0,1,5,"$6,793","$8,806",10,0,0,1,1,77%,36%,2,0,1,45%,0,1,20%
1,45702,0,0,0,3,0,3,107,2,1,3,8,13,"$16,363","$40,286",19,0,0,1,3,41%,76%,0,0,0,62%,0,0,62%
1,45839,2,2,0,5,1,8,235,10,0,1,1,12,"$16,663","$20,925",19,2,1,5,5,80%,18%,3,2,5,43%,3,5,8%
1,45852,6,0,0,3,3,6,109,5,0,5,6,6,"$24,920","$27,904",7,2,2,4,5,89%,55%,0,3,3,55%,8,3,100%
1,45997,1,1,0,2,0,3,74,19,0,0,1,9,"$10,181","$12,193",9,1,0,7,8,84%,90%,0,0,1,90%,1,0,11%
1,46578,0,0,0,0,,0,273,3,1,1,1,5,"$2,393","$2,393",3,5,5,3,3,100%,13%,0,5,5,63%,5,5,20%
1,46800,2,1,1,0,15,1,129,14,0,0,4,7,"$3,364","$3,628",8,0,0,4,4,93%,56%,1,0,0,78%,1,0,57%
1,47114,1,1,0,4,0,3,402,2,1,3,3,3,$796,"$1,296",2,2,1,1,1,61%,0%,3,2,5,43%,2,4,100%
1,47444,0,0,0,2,1,2,48,5,0,3,6,4,"$2,232","$4,309",6,1,0,1,1,52%,22%,3,0,2,44%,0,2,150%
1,47689,4,2,1,3,1,4,444,17,0,0,1,6,"$28,105","$30,837",9,10,7,3,3,91%,14%,0,7,13,29%,7,7,17%
1,47796,1,1,0,18,0,11,234,2,1,1,3,3,"$1,900","$2,577",15,2,0,1,3,74%,14%,3,1,5,14%,1,1,100%
1,48475,0,0,0,10,1,29,138,2,4,14,25,18,"$27,855","$48,123",30,2,0,14,15,58%,47%,2,2,3,40%,2,3,139%
1,48482,1,0,1,1,1,1,149,7,0,2,2,6,"$9,559","$10,257",12,9,1,4,4,93%,43%,0,1,11,29%,1,1,33%
1,49486,0,0,0,0,7,1,27,17,0,0,2,2,$53,"$4,833",1,1,1,0,0,1%,0%,0,2,2,67%,2,2,100%
1,49856,0,0,0,0,16,0,143,2,1,4,5,10,"$18,766","$27,643",15,1,0,3,4,68%,50%,0,1,1,50%,1,1,50%
1,50192,0,0,0,6,1,5,226,3,1,6,9,15,"$84,911","$94,394",37,0,0,9,9,90%,41%,3,0,2,37%,0,1,60%
1,50282,0,0,0,0,,0,128,41,0,0,0,4,"$7,193","$9,322",14,0,0,2,2,77%,36%,2,0,1,29%,0,1,0%
1,50504,5,4,0,13,0,11,241,4,0,3,5,9,"$5,436","$8,913",18,3,2,4,4,61%,29%,3,3,5,38%,6,3,56%
1,50526,2,1,0,1,1,1,125,23,0,0,2,7,"$80,241","$93,564",14,2,2,4,5,86%,29%,2,2,5,41%,4,3,29%
1,50618,0,0,0,4,1,1,99,11,0,2,3,3,"$4,605","$7,404",6,3,0,1,1,62%,27%,0,0,4,27%,0,0,100%
1,51037,3,3,0,7,1,22,368,6,0,3,4,4,"$21,776","$25,547",12,6,0,2,2,85%,42%,0,0,8,21%,0,0,100%
1,51229,2,2,0,7,0,11,212,2,1,4,6,5,"$8,056","$9,060",9,0,0,3,4,89%,73%,2,0,3,45%,1,1,120%
1,51618,1,0,1,2,3,7,290,10,0,2,5,9,"$28,423","$34,237",18,12,11,2,3,83%,29%,0,12,12,26%,13,12,56%
1,51624,0,0,0,1,6,1,142,2,1,2,2,2,$289,$289,0,2,0,1,1,100%,0%,0,1,2,67%,1,1,100%
1,51649,2,0,1,7,1,7,93,2,1,1,3,6,"$26,780","$32,658",8,6,2,3,6,82%,31%,0,2,6,38%,2,2,50%
1,51835,2,0,1,10,0,5,30,1,1,4,5,6,"$35,597","$38,350",5,0,0,4,4,93%,83%,0,0,0,100%,0,0,83%
1,51942,1,0,0,9,4,4,18,12,0,1,2,0,$0,$0,2,0,0,,,0%,50%,2,0,1,0%,0,1,0%
1,52076,3,0,1,7,0,5,113,11,0,1,2,5,"$39,988","$43,198",6,5,1,3,4,93%,23%,0,1,5,38%,1,1,40%
1,52399,0,0,0,1,3,0,196,36,0,0,0,5,"$15,227","$25,049",7,1,0,2,2,61%,20%,1,1,1,50%,1,1,0%
1,52734,0,0,0,0,20,2,106,20,0,0,1,6,"$38,505","$53,727",13,0,0,1,4,72%,8%,3,0,2,46%,0,1,17%
1,53460,0,0,0,3,0,2,117,41,0,0,0,3,"$9,906","$8,900",8,5,3,3,3,111%,15%,2,6,9,23%,6,7,0%
1,53468,1,1,0,7,0,6,53,5,0,2,4,10,"$19,630","$20,800",12,1,0,6,8,94%,77%,0,0,1,77%,1,0,40%
1,53822,0,0,0,0,21,0,330,8,0,1,2,22,"$75,274","$105,271",35,0,0,13,14,72%,41%,3,0,1,59%,0,1,9%
1,53831,0,0,0,3,1,9,105,36,0,0,0,8,"$6,704","$9,873",23,0,0,3,3,68%,61%,3,0,2,35%,0,1,0%
1,54017,0,0,0,5,0,5,85,8,0,2,4,9,"$16,268","$21,432",15,1,1,2,3,76%,75%,0,1,3,56%,1,1,44%
1,54332,2,2,0,3,1,3,220,12,0,2,11,15,"$24,987","$54,285",14,1,0,6,10,46%,63%,3,0,2,94%,2,2,73%
1,54649,5,3,0,5,1,3,244,3,1,2,2,5,"$15,543","$14,847",6,4,2,4,4,105%,13%,2,3,7,33%,4,4,40%
1,54757,0,0,0,4,1,0,145,77,0,0,0,2,$0,$0,3,3,1,0,0,0%,0%,3,1,4,33%,1,1,0%
1,54835,0,0,0,0,24,0,194,50,0,0,0,2,"$1,376","$3,900",7,7,1,0,0,35%,0%,3,4,11,12%,4,7,0%
1,55070,7,4,1,6,1,6,65,30,0,0,0,1,$0,$0,1,3,1,0,0,0%,0%,0,1,3,25%,6,1,0%
1,55362,2,1,0,8,1,2,14,5,0,5,8,8,"$37,816","$40,964",8,0,0,7,7,92%,100%,0,0,0,100%,2,0,100%
1,56666,0,0,0,22,1,19,343,7,0,1,1,6,"$70,093","$74,173",12,9,4,4,5,95%,18%,0,7,9,27%,7,7,17%
1,56741,5,2,1,4,2,4,283,16,0,0,2,6,"$36,248","$47,208",5,7,3,5,6,77%,0%,2,6,11,46%,9,7,33%
1,56767,0,0,0,0,7,0,160,24,0,0,1,4,"$9,069","$12,566",5,5,2,3,3,72%,15%,3,4,8,31%,4,6,25%
1,56777,11,11,0,2,0,4,40,40,0,0,0,,,,0,1,0,,,,0%,0,1,1,,7,1,
1,56804,0,0,0,0,16,2,174,14,0,0,7,9,"$43,794","$64,112",22,0,0,5,5,68%,50%,0,0,0,41%,0,0,78%
1,56834,0,0,0,0,11,2,103,10,0,3,4,6,"$4,301","$8,377",11,0,0,3,3,51%,67%,2,0,2,50%,0,1,67%
1,56994,1,1,0,0,9,2,337,20,0,0,2,4,"$1,344",$971,3,9,4,2,2,138%,8%,2,7,10,31%,8,8,50%
1,57411,1,1,0,10,1,8,187,28,0,0,0,3,"$3,415","$3,822",7,0,0,1,2,89%,25%,2,0,3,38%,1,1,0%
1,57596,0,0,0,1,3,5,246,21,0,0,2,13,"$39,918","$46,539",21,0,0,10,10,86%,64%,1,0,0,59%,0,0,15%
1,57624,0,0,0,5,3,6,115,5,0,2,4,14,"$9,175","$34,375",17,0,0,2,3,27%,73%,0,0,0,64%,0,0,29%
1,58071,0,0,0,3,0,3,97,3,2,5,7,16,"$15,871","$61,895",23,0,0,2,3,26%,71%,0,0,0,57%,0,0,44%
1,58192,2,2,0,29,1,20,51,7,0,5,10,12,"$35,331","$40,547",15,0,0,10,10,87%,93%,0,0,0,80%,2,0,83%
1,58450,1,0,1,0,17,1,786,4,0,2,2,2,"$3,113","$4,186",3,2,0,1,2,74%,40%,0,1,3,40%,1,1,100%
1,58596,2,2,0,1,1,2,34,3,2,4,10,8,"$23,366","$26,396",11,0,0,6,6,89%,85%,0,0,0,62%,2,0,125%
1,58709,1,0,1,3,1,10,106,12,0,1,2,5,"$26,593","$27,624",9,8,1,4,4,96%,17%,0,3,10,28%,3,3,40%
1,58813,4,0,0,2,1,4,95,6,0,1,2,6,"$9,886","$17,107",14,0,0,1,2,58%,50%,2,0,4,43%,0,1,33%
1,58992,2,2,0,9,1,7,189,14,0,0,3,14,"$26,071","$42,060",25,4,1,5,5,62%,43%,3,3,8,47%,5,5,21%
1,60051,0,0,0,4,1,2,228,9,0,2,7,25,"$33,467","$73,715",32,0,0,6,9,45%,76%,1,0,0,74%,0,0,28%
1,60735,2,2,0,6,0,7,95,19,0,0,1,4,"$7,762","$14,690",3,2,2,1,2,53%,29%,2,2,3,57%,3,3,25%
1,61065,4,2,0,6,1,9,133,12,0,1,2,1,$938,$930,6,2,0,1,1,101%,25%,0,1,4,13%,1,1,200%
1,61607,1,1,0,7,1,8,161,3,1,4,6,13,"$32,003","$43,004",20,2,0,6,7,74%,48%,3,3,4,57%,4,3,46%
1,62084,0,0,0,1,3,1,88,9,0,4,4,10,"$17,108","$23,063",26,2,1,6,7,74%,45%,3,1,3,34%,1,1,40%
1,62200,3,1,0,6,1,9,107,5,0,5,7,8,"$17,024","$20,828",21,0,0,5,6,82%,35%,3,0,4,35%,2,2,88%
1,62664,3,2,0,2,4,4,154,4,0,2,3,4,"$5,272","$8,922",7,3,3,1,1,59%,50%,0,3,5,40%,5,3,75%
1,63196,9,9,1,1,1,8,118,13,0,0,3,5,"$5,112","$6,490",3,2,0,2,2,79%,29%,0,2,4,71%,11,2,60%
1,63364,2,2,0,1,2,0,134,4,0,5,5,6,"$6,737","$10,015",12,4,4,2,2,67%,44%,0,4,6,38%,5,4,83%
1,64531,0,0,0,1,1,2,67,3,1,4,6,10,"$44,725","$56,521",9,0,0,5,7,79%,67%,3,0,0,83%,0,0,60%
1,65034,6,5,0,3,3,2,66,10,0,1,3,5,"$13,918","$14,244",8,0,0,4,4,98%,67%,0,0,0,56%,3,0,60%
1,65200,1,1,0,2,3,3,252,7,0,3,4,4,"$6,512","$6,301",4,2,0,3,3,103%,50%,2,1,2,67%,2,2,100%
1,65349,7,5,0,0,19,1,150,2,1,3,7,7,"$44,266","$53,745",11,1,0,4,4,82%,33%,3,1,2,47%,4,1,100%
1,65899,0,0,0,1,1,0,74,40,0,0,0,2,$488,"$1,740",2,2,0,0,0,28%,25%,0,1,2,50%,1,1,0%
1,66118,1,1,0,1,1,2,183,18,0,0,6,10,"$19,223","$28,579",22,0,0,4,6,67%,24%,3,0,3,40%,1,2,60%
1,66723,4,4,0,4,1,4,119,2,1,4,6,7,"$54,830","$59,119",11,2,2,5,7,93%,38%,1,2,2,33%,6,2,86%
1,66833,0,0,0,2,1,1,194,3,1,3,5,3,"$1,210","$1,256",2,4,3,3,3,96%,29%,0,4,4,43%,4,4,167%
1,67148,3,1,1,1,1,0,319,39,0,0,0,3,$321,$391,4,5,0,1,1,82%,40%,0,0,5,30%,0,0,0%
1,67295,1,1,0,1,2,0,265,2,2,6,10,14,"$51,117","$63,576",25,0,0,7,8,80%,47%,3,0,2,41%,1,1,71%
1,67770,0,0,1,5,1,10,230,30,0,0,0,5,"$8,075","$8,950",11,8,8,2,2,90%,10%,0,8,8,25%,8,8,0%
1,67840,6,3,1,3,0,2,7,7,0,1,1,1,"$3,075","$3,155",1,7,0,1,1,97%,0%,2,0,8,13%,3,1,100%
1,67957,0,0,0,1,1,1,102,33,0,0,0,4,$582,$950,5,2,2,1,1,61%,14%,0,3,4,57%,3,3,0%
1,68042,1,0,1,1,0,0,89,9,0,1,1,1,$425,$350,4,9,0,1,1,121%,7%,0,2,9,7%,2,2,100%
1,68093,4,3,0,3,1,4,202,7,0,2,3,7,"$26,041","$29,343",7,6,3,5,6,89%,20%,0,6,7,47%,9,6,43%
1,68365,0,0,0,13,1,9,99,2,1,5,8,9,"$41,075","$45,622",16,2,1,6,8,90%,55%,3,1,3,41%,1,2,89%
1,68494,3,1,1,8,1,4,103,14,0,0,4,8,"$13,346","$16,079",9,9,1,3,4,83%,42%,2,1,10,42%,2,2,50%
1,68539,9,7,0,3,1,2,97,38,0,0,0,0,,,4,2,0,,,,14%,2,1,3,0%,7,2,0%
1,68943,0,0,0,3,1,3,251,5,0,4,7,11,"$29,466","$47,324",13,0,0,6,6,62%,86%,0,0,0,79%,0,0,64%
1,69100,0,0,0,0,,0,153,2,1,1,1,5,"$29,012","$34,232",13,0,0,2,3,85%,21%,2,2,3,36%,2,3,20%
1,69166,1,0,1,4,1,2,165,8,0,1,1,3,"$4,261","$7,700",9,1,0,1,1,55%,50%,0,0,2,30%,0,0,33%
1,69559,0,0,0,6,0,10,96,14,0,0,3,7,"$40,754","$53,845",17,1,1,2,5,76%,47%,1,1,2,37%,1,1,43%
1,69716,5,4,0,6,1,1,247,2,1,3,3,4,"$10,102","$10,619",17,0,0,2,2,95%,39%,0,0,2,22%,2,0,75%
1,69804,0,0,0,0,11,1,293,12,0,1,4,23,"$136,343","$172,238",39,0,0,11,16,79%,68%,0,0,0,56%,0,0,17%
1,69810,0,0,0,2,4,1,134,90,0,0,0,1,"$2,943","$2,801",1,1,1,1,1,105%,0%,0,1,1,50%,1,1,0%
1,70156,9,8,0,0,21,0,223,30,0,0,0,3,"$9,746","$8,200",1,4,3,2,2,119%,20%,0,3,4,60%,4,3,0%
1,70202,4,0,0,1,1,2,151,6,0,1,1,3,"$40,579","$35,417",2,7,1,2,2,115%,0%,2,3,10,21%,4,4,33%
1,70455,0,0,0,2,0,5,116,12,0,1,2,9,"$29,770","$33,322",14,3,0,5,6,89%,15%,3,4,7,45%,4,6,22%
1,70611,0,0,0,4,1,7,52,13,0,0,13,13,"$23,312","$29,309",18,1,0,4,5,80%,81%,0,1,1,62%,1,1,100%
1,70641,7,7,0,5,4,1,121,6,0,1,2,6,"$41,814","$43,996",8,2,0,5,6,95%,18%,3,2,3,55%,3,3,33%
1,71125,11,7,0,4,1,4,63,48,0,0,0,2,$185,"$4,440",3,0,0,0,0,4%,67%,0,0,1,67%,7,0,0%
1,71297,0,0,0,27,0,31,96,1,1,6,7,6,"$3,700","$4,200",8,2,2,2,2,88%,58%,0,2,3,50%,2,2,117%
1,71440,4,1,1,10,0,18,110,2,1,5,5,5,"$25,164","$26,123",24,15,11,5,5,96%,16%,1,11,19,12%,14,11,100%
1,71614,3,2,1,4,6,4,161,6,0,2,6,8,"$57,069","$63,271",12,0,0,4,7,90%,46%,1,0,0,62%,2,0,75%
1,71616,0,0,0,8,2,9,212,3,1,4,7,18,"$38,146","$50,679",29,1,1,7,10,75%,59%,1,1,1,56%,1,1,39%
1,71971,4,1,0,2,1,0,62,4,0,4,6,7,"$12,916","$12,832",5,2,2,4,5,101%,63%,0,2,2,88%,3,2,86%
1,72045,1,1,0,1,1,1,290,14,0,0,2,13,"$19,762","$30,696",19,1,0,5,7,64%,67%,1,2,4,62%,3,2,15%
1,72560,3,0,1,0,8,1,137,29,0,0,0,2,"$9,423","$14,843",3,9,1,1,2,63%,8%,0,1,10,17%,1,1,0%
1,72808,2,1,1,6,0,1,159,2,2,2,2,13,"$7,063","$24,259",15,6,4,3,4,29%,52%,0,4,6,57%,5,4,15%
1,72927,2,1,0,9,0,10,95,14,0,0,2,5,"$4,308","$6,378",14,1,0,1,1,68%,25%,3,0,2,31%,1,2,40%
1,73189,2,2,0,0,9,0,268,27,0,0,0,4,"$15,528","$25,818",9,0,0,0,1,60%,18%,2,0,6,36%,2,1,0%
1,73380,0,0,0,2,1,4,234,7,0,1,3,7,"$13,385","$17,474",13,1,1,5,5,77%,57%,0,1,3,50%,1,1,43%
1,73526,0,0,0,6,1,10,130,2,1,1,5,13,"$52,967","$83,586",20,2,1,7,9,63%,43%,3,1,6,43%,1,6,38%
1,73604,0,0,0,5,2,4,51,8,0,1,3,5,"$7,204","$8,172",7,0,0,4,4,88%,100%,0,0,0,71%,0,0,60%
1,73907,2,2,0,13,0,20,151,4,0,2,4,3,"$20,403","$21,330",8,2,0,2,3,96%,36%,2,1,6,27%,1,2,133%
1,74144,4,1,1,2,1,3,138,7,0,1,2,3,"$53,078","$55,723",2,7,1,2,3,95%,20%,0,2,8,30%,3,2,67%
1,75053,2,1,0,7,0,13,120,8,0,1,3,4,"$17,762","$23,615",5,3,0,2,3,75%,63%,0,0,3,50%,0,0,75%
1,75168,6,4,0,13,1,8,87,4,0,4,4,4,"$3,654","$3,654",0,23,6,4,4,100%,0%,0,6,23,17%,9,6,100%
1,75427,2,2,0,3,3,4,127,6,0,2,2,5,"$23,098","$28,434",12,0,0,2,3,81%,50%,2,0,1,36%,2,1,40%
1,75620,1,1,0,0,7,3,132,7,0,2,2,4,"$2,202","$2,548",8,3,3,2,2,86%,33%,0,3,4,33%,4,3,50%
1,76143,2,2,0,2,1,4,42,4,0,4,10,3,"$1,633","$2,002",6,3,1,2,2,82%,33%,3,3,3,20%,5,3,333%
1,76337,3,0,1,0,8,1,230,22,0,0,1,3,"$4,340","$12,690",4,8,2,2,2,34%,8%,0,3,9,25%,3,3,33%
1,76605,0,0,0,5,2,3,177,4,0,4,7,15,"$46,361","$58,822",25,0,0,10,11,79%,58%,0,0,0,58%,0,0,47%
1,77067,4,2,0,2,1,5,96,10,0,1,4,4,"$12,377","$13,942",8,0,0,1,1,89%,56%,2,0,4,44%,2,1,100%
1,77281,10,6,1,4,0,3,146,47,0,0,0,1,$0,$0,2,1,0,,,0%,0%,2,0,2,33%,8,1,0%
1,77481,5,5,0,10,0,6,172,17,0,0,2,15,"$69,466","$85,725",9,11,8,10,10,81%,7%,3,12,19,54%,14,13,13%
1,77809,5,3,0,4,1,2,89,10,0,1,1,2,$0,$0,2,4,1,0,0,0%,17%,0,2,5,33%,4,2,50%
1,77875,0,0,0,2,0,2,136,10,0,1,3,6,"$23,070","$44,438",25,0,0,2,3,52%,38%,0,0,0,23%,0,0,50%
1,78180,0,0,0,2,0,0,67,11,0,1,2,6,"$32,187","$38,248",15,0,0,5,5,84%,63%,1,0,0,38%,0,0,33%
1,78256,1,1,0,5,2,12,137,4,0,3,4,6,"$63,321","$43,221",14,1,0,4,5,147%,24%,0,0,1,29%,0,0,67%
1,78271,11,9,0,7,1,14,75,3,1,2,4,5,"$8,979","$8,698",8,6,2,3,3,103%,12%,1,3,7,29%,11,3,80%
1,78410,2,2,0,0,11,4,139,6,0,2,6,5,"$24,016","$27,120",10,2,1,2,3,89%,62%,0,1,4,38%,3,1,120%
1,78541,0,0,0,1,1,1,138,2,1,2,2,4,"$9,849","$13,241",6,0,0,2,3,74%,57%,0,0,0,57%,0,0,50%
1,79533,5,2,1,0,11,0,138,17,0,0,1,1,"$2,394","$2,394",1,3,2,1,1,100%,25%,0,2,3,25%,5,2,100%
1,79865,2,0,0,10,3,13,111,5,0,6,10,5,"$20,284","$21,746",10,2,2,4,4,93%,56%,0,2,2,28%,2,2,200%
1,80234,0,0,0,0,,0,227,22,0,0,1,3,"$4,538","$7,486",3,0,0,2,3,61%,20%,1,1,1,60%,1,1,33%
1,80373,2,2,0,0,,0,171,130,0,0,0,2,"$3,085","$3,085",3,3,2,1,1,100%,0%,2,2,4,25%,4,3,0%
1,80754,2,1,0,2,1,1,135,6,0,1,1,3,"$8,779","$13,422",4,2,2,1,2,65%,43%,0,2,2,43%,3,2,33%
1,81153,2,0,0,8,1,11,202,9,0,3,4,8,"$14,900","$47,303",12,5,1,2,3,32%,39%,0,1,7,44%,2,1,50%
1,81284,0,0,0,3,0,1,192,48,0,0,0,6,"$26,549","$49,350",11,0,0,3,3,54%,23%,3,0,1,46%,0,1,0%
1,81476,1,1,0,0,18,0,163,39,0,0,0,3,"$11,827","$11,400",7,0,0,2,2,104%,29%,1,0,2,43%,0,0,0%
1,82705,2,1,1,5,1,1,187,23,0,0,1,1,"$1,012","$1,161",2,14,3,1,1,87%,6%,0,3,14,6%,3,3,100%
1,84271,0,0,0,13,0,15,124,3,1,5,8,8,"$27,906","$30,461",10,2,1,5,5,92%,75%,0,1,2,67%,1,1,100%
1,84350,1,1,0,4,1,8,77,11,0,1,2,1,$5,"$1,000",8,1,0,0,0,1%,20%,3,1,5,10%,1,3,200%
1,84422,0,0,0,3,0,2,244,4,0,1,1,6,"$6,149","$7,604",7,9,2,2,2,81%,17%,2,8,10,33%,8,9,17%
1,84562,2,2,0,5,0,4,128,12,0,1,5,14,"$24,027","$40,759",17,1,1,3,9,59%,68%,0,1,1,64%,1,1,36%
1,84872,0,0,0,4,3,7,156,6,0,4,6,10,"$59,059","$72,533",17,0,0,4,5,81%,47%,3,1,2,53%,1,2,60%
1,85496,9,0,1,7,0,1,51,20,0,0,1,3,"$2,599","$3,505",3,0,0,2,3,74%,100%,0,0,0,100%,0,0,33%
1,85822,3,3,0,9,1,17,278,3,1,10,14,13,"$42,181","$49,064",24,0,0,9,9,86%,59%,1,0,1,45%,1,0,108%
1,86157,2,1,1,0,12,0,224,38,0,0,0,12,"$10,889","$20,983",8,16,10,4,5,52%,14%,0,11,16,41%,12,11,0%
1,86450,5,4,0,2,0,3,95,13,0,0,5,6,"$15,864","$34,687",15,2,1,1,2,46%,27%,3,1,5,27%,4,4,83%
1,86529,1,1,0,1,1,6,99,19,0,0,1,2,"$13,639","$20,675",8,1,0,0,1,66%,22%,3,0,4,22%,0,2,50%
1,87460,1,1,0,5,1,6,346,4,0,6,9,19,"$40,799","$51,707",32,0,0,7,10,79%,58%,3,0,2,58%,0,0,47%
1,87550,3,1,0,0,14,1,141,9,0,2,2,2,"$10,448","$11,190",2,2,0,1,1,93%,50%,0,1,2,50%,3,1,100%
1,87860,6,6,0,11,0,20,133,2,1,3,4,5,"$25,306","$37,263",6,4,2,2,4,68%,36%,0,3,5,45%,9,3,80%
1,88059,0,0,1,4,1,2,115,15,0,0,2,4,"$14,767","$19,736",5,5,1,2,3,75%,9%,1,2,9,36%,2,2,50%
1,88522,0,0,0,1,1,1,195,32,0,0,0,16,"$20,961","$33,413",20,0,0,5,8,63%,62%,3,0,0,76%,0,0,0%
1,88704,1,0,0,4,1,4,127,5,0,5,7,20,"$40,802","$54,873",38,0,0,9,12,74%,79%,0,0,1,53%,0,0,35%
1,88903,0,0,0,0,10,0,124,8,0,1,1,7,"$18,596","$22,633",8,0,0,4,4,82%,44%,2,2,4,78%,2,3,14%
1,89052,0,0,0,6,1,11,218,14,0,0,6,13,"$11,197","$26,629",26,0,0,2,4,42%,63%,3,0,5,48%,0,1,46%
1,89294,3,3,0,1,1,1,74,11,0,1,4,2,"$1,397","$1,525",6,0,0,1,1,92%,67%,0,0,0,33%,2,0,200%
1,89502,2,2,0,15,0,15,113,1,1,6,7,2,$694,$694,17,2,0,1,1,100%,20%,0,0,5,8%,2,0,350%
1,89706,2,2,0,4,1,5,80,5,0,3,4,4,"$26,169","$28,944",6,0,0,3,3,90%,71%,0,0,0,57%,2,0,100%
1,89972,0,0,0,0,17,0,238,16,0,0,3,17,"$34,647","$47,073",23,1,0,9,11,74%,76%,2,1,2,68%,1,2,18%
1,90068,1,1,0,3,2,14,366,11,0,1,4,17,"$35,693","$39,823",25,3,3,6,8,90%,42%,3,3,8,55%,4,3,24%
1,90546,0,0,0,0,10,1,416,11,0,1,8,10,"$23,029","$30,007",16,1,1,5,7,77%,41%,3,1,2,59%,1,2,80%
1,90611,5,3,1,1,6,0,90,37,0,0,0,2,"$2,064","$2,064",8,12,2,2,2,100%,0%,0,3,13,10%,4,3,0%
1,90614,0,0,0,3,1,3,338,3,1,1,1,7,"$20,483","$32,291",16,1,0,5,5,63%,33%,0,0,1,39%,0,0,14%
1,90643,4,4,0,14,0,23,106,10,0,1,6,7,"$9,142","$23,999",8,1,0,2,4,38%,27%,3,2,6,64%,2,6,86%
1,90655,0,0,0,0,,0,145,7,0,1,2,3,"$13,071","$16,038",12,0,0,3,3,82%,23%,0,2,2,23%,2,2,67%
1,90859,2,0,0,6,3,2,218,2,2,4,5,9,"$25,468","$28,601",9,6,3,5,6,89%,41%,0,3,7,53%,4,3,56%
1,90947,0,0,0,3,1,2,237,31,0,0,0,9,"$30,333","$47,560",15,0,0,4,4,64%,27%,3,0,0,60%,0,0,0%
1,91100,0,0,0,9,1,2,45,2,2,3,4,4,"$6,166","$7,721",3,0,0,3,3,80%,60%,0,0,0,80%,0,0,100%
1,91400,2,2,0,11,0,3,112,4,0,5,7,7,"$24,706","$51,245",15,2,0,3,4,48%,65%,0,0,4,41%,2,0,100%
1,91420,0,0,0,2,4,10,94,15,0,0,7,10,"$31,592","$50,172",12,3,2,6,6,63%,44%,1,2,3,63%,2,2,70%
1,91636,2,0,1,6,0,6,267,3,2,5,6,14,"$45,617","$52,006",18,38,3,10,10,88%,14%,1,7,45,25%,7,7,43%
1,91711,2,2,0,3,1,2,308,19,0,0,2,7,"$26,766","$35,505",10,10,8,4,5,75%,24%,1,9,12,33%,11,9,29%
1,91760,8,6,0,0,17,0,177,67,0,0,0,3,"$7,714","$8,108",0,7,3,3,3,95%,0%,0,6,8,33%,9,6,0%
1,92081,1,0,1,10,1,9,9,5,0,6,6,5,"$16,469","$16,669",5,0,0,5,5,99%,83%,0,0,0,83%,0,0,120%
1,92201,2,2,0,1,1,1,177,61,0,0,0,2,$6,$6,1,9,4,1,1,100%,0%,0,4,10,17%,6,4,0%
1,92515,18,18,0,3,1,13,23,4,0,3,5,3,"$1,127","$1,075",3,0,0,2,2,105%,40%,1,0,0,60%,9,0,167%
1,92860,4,3,1,3,2,4,226,16,0,0,1,0,,,2,4,0,,,,14%,0,1,4,0%,2,1,0%
1,92935,2,0,0,15,0,8,129,2,1,2,5,6,"$4,629","$6,810",23,0,0,2,2,68%,30%,3,1,2,22%,1,1,83%
1,93218,1,1,0,2,2,0,79,13,0,0,7,7,"$10,196","$11,006",7,1,1,5,5,93%,55%,2,1,2,64%,2,2,100%
1,94220,1,1,0,2,0,2,225,13,0,0,6,5,"$5,714","$5,600",11,0,0,3,3,102%,33%,3,0,3,42%,1,1,120%
1,94380,4,4,0,1,5,0,300,5,0,1,1,1,"$11,957","$12,257",2,0,0,1,1,98%,33%,0,0,1,33%,0,0,100%
1,94593,2,1,0,12,1,26,93,3,1,15,28,40,"$34,058","$48,672",45,0,0,7,10,70%,89%,3,0,0,87%,2,0,70%
1,94685,0,0,0,8,0,3,380,8,0,2,3,14,"$47,164","$66,323",25,4,3,4,8,71%,48%,1,3,8,42%,3,3,21%
1,95989,0,0,0,6,0,4,55,21,0,0,1,8,"$32,676","$39,541",8,1,0,3,5,83%,36%,3,0,1,73%,0,1,13%
1,96289,0,0,0,3,1,2,130,35,0,0,0,4,"$10,166","$10,549",6,2,2,1,2,96%,22%,3,2,3,44%,2,2,0%
1,96450,0,0,0,3,1,2,186,2,1,1,6,14,"$52,189","$68,853",20,0,0,5,5,76%,42%,3,0,1,58%,0,1,43%
1,97337,14,3,0,2,4,3,120,8,0,1,1,7,"$26,712","$32,745",11,3,3,4,5,82%,11%,3,4,4,39%,12,4,14%
1,97395,9,7,0,5,2,4,162,3,1,1,1,1,$0,$0,2,10,1,0,0,0%,17%,0,1,10,8%,4,1,100%
1,97582,5,4,0,10,1,8,100,3,1,3,5,4,"$8,257","$9,232",13,2,1,1,1,89%,47%,0,1,2,24%,4,1,125%
